fold,subject,split
32,152,inner_val
32,94,inner_val
32,134,inner_val
32,150,inner_val
32,15,inner_val
32,46,inner_val
32,92,inner_val
32,107,inner_val
32,141,inner_val
32,135,inner_val
32,65,inner_val
32,118,inner_val
32,60,inner_val
32,147,inner_val
32,18,inner_val
32,72,inner_val
32,25,inner_val
32,11,inner_val
32,12,inner_val
32,77,inner_val
32,148,inner_val
32,115,inner_val
32,29,outer_val
32,33,outer_val
32,40,outer_val
32,70,outer_val
32,71,outer_val
32,85,outer_val
32,86,outer_val
32,91,outer_val
32,95,outer_val
32,97,outer_val
32,98,outer_val
32,109,outer_val
32,116,outer_val
32,121,outer_val
32,143,outer_val
32,166,outer_val
32,170,outer_val
32,172,outer_val
33,138,fit
33,110,fit
33,143,fit
33,98,fit
33,132,fit
33,105,fit
33,103,fit
33,174,fit
33,69,fit
33,166,fit
33,168,fit
33,76,fit
33,31,fit
33,22,fit
33,118,fit
33,145,fit
33,50,fit
33,77,fit
33,104,fit
33,12,fit
33,115,fit
33,37,fit
33,113,fit
33,2,fit
33,28,fit
33,5,fit
33,45,fit
33,111,fit
33,42,fit
33,62,fit
33,27,fit
33,147,fit
33,32,fit
33,128,fit
33,169,fit
33,82,fit
33,11,fit
33,157,fit
33,84,fit
33,133,fit
33,86,fit
33,55,fit
33,64,fit
33,140,fit
33,15,fit
33,39,fit
33,83,fit
33,23,fit
33,79,fit
33,16,fit
33,136,fit
33,75,fit
33,162,fit
33,144,fit
33,167,fit
33,99,fit
33,10,fit
33,68,fit
33,80,fit
33,66,fit
33,148,fit
33,51,fit
33,38,fit
33,0,fit
33,130,fit
33,125,fit
33,26,fit
33,170,fit
33,40,fit
33,108,fit
33,151,fit
33,94,fit
33,106,fit
33,127,fit
33,17,fit
33,30,fit
33,117,fit
33,90,fit
33,3,fit
33,72,fit
33,112,fit
33,34,fit
33,29,fit
33,4,fit
33,25,fit
33,1,fit
33,20,fit
33,156,fit
33,154,fit
33,171,fit
33,172,fit
33,78,fit
33,33,fit
33,91,fit
33,119,fit
33,139,fit
33,149,fit
33,21,fit
33,60,fit
33,101,fit
33,114,fit
33,65,fit
33,63,fit
33,46,fit
33,135,fit
33,95,fit
33,8,fit
33,48,fit
33,100,fit
33,36,fit
33,9,fit
33,121,fit
33,59,fit
33,97,fit
33,85,fit
33,19,fit
33,129,fit
33,158,fit
33,70,fit
33,164,fit
33,161,fit
33,123,fit
33,47,fit
33,93,fit
33,87,fit
33,142,fit
33,116,fit
33,35,fit
33,122,fit
33,141,fit
33,49,fit
33,88,fit
33,153,fit
33,96,fit
33,92,fit
33,57,inner_val
33,173,inner_val
33,160,inner_val
33,107,inner_val
33,56,inner_val
33,152,inner_val
33,89,inner_val
33,131,inner_val
33,146,inner_val
33,24,inner_val
33,6,inner_val
33,159,inner_val
33,44,inner_val
33,120,inner_val
33,67,inner_val
33,14,inner_val
33,126,inner_val
33,13,inner_val
33,18,inner_val
33,71,inner_val
33,54,inner_val
33,109,inner_val
33,163,inner_val
33,73,inner_val
33,7,outer_val
33,41,outer_val
33,43,outer_val
33,52,outer_val
33,53,outer_val
33,58,outer_val
33,61,outer_val
33,74,outer_val
33,81,outer_val
33,102,outer_val
33,124,outer_val
33,134,outer_val
33,137,outer_val
33,150,outer_val
33,155,outer_val
33,165,outer_val
33,175,outer_val
33,176,outer_val
34,122,fit
34,111,fit
34,98,fit
34,83,fit
34,134,fit
34,146,fit
34,152,fit
34,55,fit
34,39,fit
34,35,fit
34,1,fit
34,75,fit
34,106,fit
34,135,fit
34,92,fit
34,2,fit
34,99,fit
34,175,fit
34,74,fit
34,19,fit
34,41,fit
34,56,fit
34,11,fit
34,78,fit
34,47,fit
34,127,fit
34,52,fit
34,172,fit
34,12,fit
34,133,fit
34,84,fit
34,150,fit
34,76,fit
34,162,fit
34,121,fit
34,33,fit
34,116,fit
34,27,fit
34,148,fit
34,144,fit
34,114,fit
34,23,fit
34,95,fit
34,54,fit
34,140,fit
34,3,fit
34,14,fit
34,115,fit
34,31,fit
34,171,fit
34,69,fit
34,142,fit
34,70,fit
34,80,fit
34,7,fit
34,48,fit
34,45,fit
34,143,fit
34,60,fit
34,112,fit
34,176,fit
34,160,fit
34,21,fit
34,4,fit
34,25,fit
34,155,fit
34,32,fit
34,169,fit
34,132,fit
34,165,fit
34,36,fit
34,151,fit
34,86,fit
34,63,fit
34,158,fit
34,62,fit
34,97,fit
34,24,fit
34,26,fit
34,126,fit
34,164,fit
34,77,fit
34,0,fit
34,102,fit
34,59,fit
34,53,fit
34,161,fit
34,38,fit
34,43,fit
34,136,fit
34,163,fit
34,128,fit
34,147,fit
34,170,fit
34,16,fit
34,91,fit
34,123,fit
34,71,fit
34,93,fit
34,109,fit
34,61,fit
34,117,fit
34,120,fit
34,46,fit
34,79,fit
34,166,fit
34,30,fit
34,81,fit
34,10,fit
34,68,fit
34,88,fit
34,44,fit
34,22,fit
34,94,fit
34,153,fit
34,67,fit
34,6,fit
34,28,fit
34,156,fit
34,90,fit
34,34,fit
34,64,fit
34,168,fit
34,42,fit
34,96,fit
34,13,fit
34,137,fit
34,100,fit
34,65,fit
34,125,fit
34,154,fit
34,124,fit
34,110,fit
34,103,fit
34,118,fit
34,15,inner_val
34,18,inner_val
34,50,inner_val
34,89,inner_val
34,49,inner_val
34,66,inner_val
34,5,inner_val
34,113,inner_val
34,139,inner_val
34,85,inner_val
34,72,inner_val
34,20,inner_val
34,29,inner_val
34,159,inner_val
34,119,inner_val
34,138,inner_val
34,149,inner_val
34,174,inner_val
34,58,inner_val
34,40,inner_val
34,157,inner_val
34,131,inner_val
34,87,inner_val
34,173,inner_val
34,8,outer_val
34,9,outer_val
34,17,outer_val
34,37,outer_val
34,51,outer_val
34,57,outer_val
34,73,outer_val
34,82,outer_val
34,101,outer_val
34,104,outer_val
34,105,outer_val
34,107,outer_val
34,108,outer_val
34,129,outer_val
34,130,outer_val
34,141,outer_val
34,145,outer_val
34,167,outer_val
35,51,fit
35,133,fit
35,87,fit
35,70,fit
35,10,fit
35,171,fit
35,77,fit
35,17,fit
35,121,fit
35,124,fit
35,22,fit
35,7,fit
35,35,fit
35,139,fit
35,57,fit
35,11,fit
35,166,fit
35,33,fit
35,154,fit
35,90,fit
35,163,fit
35,118,fit
35,135,fit
35,81,fit
35,41,fit
35,111,fit
35,94,fit
35,153,fit
35,3,fit
35,141,fit
35,145,fit
35,39,fit
35,53,fit
35,95,fit
35,91,fit
35,97,fit
35,55,fit
35,102,fit
35,30,fit
35,164,fit
35,150,fit
35,43,fit
35,5,fit
35,92,fit
35,84,fit
35,129,fit
35,64,fit
35,8,fit
35,44,fit
35,20,fit
35,119,fit
35,9,fit
35,49,fit
35,67,fit
35,151,fit
35,155,fit
35,48,fit
35,38,fit
35,26,fit
35,56,fit
35,104,fit
35,113,fit
35,134,fit
35,32,fit
35,160,fit
35,152,fit
35,172,fit
35,36,fit
35,126,fit
35,115,fit
35,28,fit
35,24,fit
35,106,fit
35,162,fit
35,79,fit
35,137,fit
35,54,fit
35,73,fit
35,125,fit
35,37,fit
35,60,fit
35,86,fit
35,130,fit
35,136,fit
35,46,fit
35,71,fit
35,52,fit
35,144,fit
35,13,fit
35,69,fit
35,157,fit
35,83,fit
35,80,fit
35,122,fit
35,158,fit
35,34,fit
35,18,fit
35,168,fit
35,148,fit
35,63,fit
35,142,fit
35,103,fit
35,59,fit
35,123,fit
35,101,fit
35,72,fit
35,65,fit
35,6,fit
35,120,fit
35,85,fit
35,147,fit
35,82,fit
35,25,fit
35,76,fit
35,15,fit
35,128,fit
35,127,fit
35,47,fit
35,109,fit
35,108,fit
35,29,fit
35,156,fit
35,159,fit
35,27,fit
35,100,fit
35,146,fit
35,14,fit
35,174,fit
35,75,fit
35,96,fit
35,116,fit
35,66,fit
35,170,fit
35,149,fit
35,23,fit
35,2,inner_val
35,61,inner_val
35,58,inner_val
35,21,inner_val
35,176,inner_val
35,74,inner_val
35,138,inner_val
35,89,inner_val
35,175,inner_val
35,1,inner_val
35,165,inner_val
35,167,inner_val
35,19,inner_val
35,98,inner_val
35,68,inner_val
35,40,inner_val
35,50,inner_val
35,107,inner_val
35,143,inner_val
35,105,inner_val
35,78,inner_val
35,31,inner_val
35,12,inner_val
35,169,inner_val
35,0,outer_val
35,4,outer_val
35,16,outer_val
35,42,outer_val
35,45,outer_val
35,62,outer_val
35,88,outer_val
35,93,outer_val
35,99,outer_val
35,110,outer_val
35,112,outer_val
35,114,outer_val
35,117,outer_val
35,131,outer_val
35,132,outer_val
35,140,outer_val
35,161,outer_val
35,173,outer_val
36,62,fit
36,10,fit
36,21,fit
36,131,fit
36,111,fit
36,149,fit
36,9,fit
36,69,fit
36,107,fit
36,145,fit
36,173,fit
36,168,fit
36,19,fit
36,92,fit
36,20,fit
36,166,fit
36,128,fit
36,159,fit
36,63,fit
36,17,fit
36,86,fit
36,79,fit
36,23,fit
36,12,fit
36,56,fit
36,108,fit
36,174,fit
36,152,fit
36,39,fit
36,70,fit
36,84,fit
36,97,fit
36,138,fit
36,71,fit
36,85,fit
36,38,fit
36,150,fit
36,58,fit
36,60,fit
36,112,fit
36,96,fit
36,105,fit
36,109,fit
36,27,fit
36,89,fit
36,45,fit
36,33,fit
36,88,fit
36,3,fit
36,142,fit
36,67,fit
36,80,fit
36,11,fit
36,153,fit
36,16,fit
36,2,fit
36,110,fit
36,5,fit
36,140,fit
36,148,fit
36,133,fit
36,158,fit
36,175,fit
36,146,fit
36,61,fit
36,82,fit
36,75,fit
36,160,fit
36,37,fit
36,147,fit
36,165,fit
36,136,fit
36,7,fit
36,176,fit
36,51,fit
36,116,fit
36,6,fit
36,59,fit
36,151,fit
36,32,fit
36,162,fit
36,129,fit
36,49,fit
36,120,fit
36,81,fit
36,102,fit
36,41,fit
36,91,fit
36,167,fit
36,103,fit
36,123,fit
36,163,fit
36,115,fit
36,36,fit
36,124,fit
36,161,fit
36,87,fit
36,121,fit
36,157,fit
36,26,fit
36,113,fit
36,24,fit
36,114,fit
36,155,fit
36,14,fit
36,134,fit
36,15,fit
36,40,fit
36,99,fit
36,137,fit
36,57,fit
36,132,fit
36,73,fit
36,42,fit
36,44,fit
36,169,fit
36,47,fit
36,43,fit
36,117,fit
36,65,fit
36,55,fit
36,139,fit
36,104,fit
36,101,fit
36,95,fit
36,170,fit
36,106,fit
36,48,fit
36,172,fit
36,31,fit
36,141,fit
36,54,fit
36,22,fit
36,4,fit
36,94,fit
36,118,inner_val
36,46,inner_val
36,135,inner_val
36,127,inner_val
36,78,inner_val
36,8,inner_val
36,72,inner_val
36,68,inner_val
36,53,inner_val
36,66,inner_val
36,122,inner_val
36,130,inner_val
36,64,inner_val
36,29,inner_val
36,93,inner_val
36,164,inner_val
36,171,inner_val
36,143,inner_val
36,52,inner_val
36,74,inner_val
36,0,inner_val
36,98,inner_val
36,100,inner_val
36,156,inner_val
36,1,outer_val
36,13,outer_val
36,18,outer_val
36,25,outer_val
36,28,outer_val
36,30,outer_val
36,34,outer_val
36,35,outer_val
36,50,outer_val
36,76,outer_val
36,77,outer_val
36,83,outer_val
36,90,outer_val
36,119,outer_val
36,125,outer_val
36,126,outer_val
36,144,outer_val
36,154,outer_val
37,136,fit
37,96,fit
37,97,fit
37,36,fit
37,37,fit
37,158,fit
37,51,fit
37,124,fit
37,40,fit
37,139,fit
37,141,fit
37,25,fit
37,123,fit
37,127,fit
37,7,fit
37,46,fit
37,29,fit
37,167,fit
37,58,fit
37,90,fit
37,17,fit
37,176,fit
37,77,fit
37,85,fit
37,155,fit
37,145,fit
37,65,fit
37,52,fit
37,95,fit
37,78,fit
37,84,fit
37,135,fit
37,154,fit
37,143,fit
37,30,fit
37,160,fit
37,113,fit
37,144,fit
37,43,fit
37,122,fit
37,164,fit
37,22,fit
37,31,fit
37,21,fit
37,114,fit
37,18,fit
37,147,fit
37,87,fit
37,76,fit
37,126,fit
37,132,fit
37,128,fit
37,163,fit
37,57,fit
37,165,fit
37,62,fit
37,81,fit
37,72,fit
37,130,fit
37,138,fit
37,129,fit
37,118,fit
37,67,fit
37,2,fit
37,53,fit
37,23,fit
37,161,fit
37,169,fit
37,170,fit
37,27,fit
37,66,fit
37,175,fit
37,121,fit
37,56,fit
37,63,fit
37,101,fit
37,34,fit
37,125,fit
37,83,fit
37,148,fit
37,0,fit
37,9,fit
37,104,fit
37,13,fit
37,110,fit
37,92,fit
37,91,fit
37,157,fit
37,89,fit
37,71,fit
37,94,fit
37,133,fit
37,98,fit
37,39,fit
37,73,fit
37,49,fit
37,70,fit
37,82,fit
37,75,fit
37,64,fit
37,19,fit
37,42,fit
37,59,fit
37,166,fit
37,131,fit
37,48,fit
37,173,fit
37,112,fit
37,12,fit
37,33,fit
37,109,fit
37,119,fit
37,14,fit
37,159,fit
37,172,fit
37,8,fit
37,102,fit
37,4,fit
37,137,fit
37,86,fit
37,10,fit
37,35,fit
37,152,fit
37,105,fit
37,1,fit
37,134,fit
37,45,fit
37,24,fit
37,107,fit
37,100,fit
37,50,fit
37,69,fit
37,93,fit
37,32,fit
37,16,fit
37,61,inner_val
37,68,inner_val
37,26,inner_val
37,5,inner_val
37,150,inner_val
37,47,inner_val
37,38,inner_val
37,117,inner_val
37,60,inner_val
37,140,inner_val
37,99,inner_val
37,28,inner_val
37,80,inner_val
37,116,inner_val
37,146,inner_val
37,74,inner_val
37,88,inner_val
37,108,inner_val
37,54,inner_val
37,41,inner_val
37,79,inner_val
37,44,inner_val
37,106,inner_val
37,6,inner_val
37,3,outer_val
37,11,outer_val
37,15,outer_val
37,20,outer_val
37,55,outer_val
37,103,outer_val
37,111,outer_val
37,115,outer_val
37,120,outer_val
37,142,outer_val
37,149,outer_val
37,151,outer_val
37,153,outer_val
37,156,outer_val
37,162,outer_val
37,168,outer_val
37,171,outer_val
37,174,outer_val
38,137,fit
38,56,fit
38,54,fit
38,33,fit
38,95,fit
38,79,fit
38,110,fit
38,90,fit
38,99,fit
38,68,fit
38,45,fit
38,39,fit
38,57,fit
38,101,fit
38,160,fit
38,176,fit
38,129,fit
38,162,fit
38,168,fit
38,34,fit
38,14,fit
38,41,fit
38,74,fit
38,148,fit
38,174,fit
38,65,fit
38,134,fit
38,58,fit
38,102,fit
38,143,fit
38,21,fit
38,64,fit
38,140,fit
38,24,fit
38,32,fit
38,18,fit
38,44,fit
38,88,fit
38,42,fit
38,170,fit
38,154,fit
38,4,fit
38,93,fit
38,48,fit
38,153,fit
38,173,fit
38,126,fit
38,26,fit
38,13,fit
38,139,fit
38,83,fit
38,80,fit
38,165,fit
38,121,fit
38,89,fit
38,151,fit
38,124,fit
38,30,fit
38,116,fit
38,123,fit
38,16,fit
38,25,fit
38,3,fit
38,37,fit
38,38,fit
38,130,fit
38,84,fit
38,15,fit
38,36,fit
38,6,fit
38,22,fit
38,53,fit
38,167,fit
38,171,fit
38,50,fit
38,76,fit
38,157,fit
38,55,fit
38,69,fit
38,98,fit
38,175,fit
38,119,fit
38,109,fit
38,17,fit
38,7,fit
38,35,fit
38,60,fit
38,152,fit
38,103,fit
38,59,fit
38,169,fit
38,132,fit
38,29,fit
38,172,fit
38,150,fit
38,31,fit
38,135,fit
38,115,fit
38,145,fit
38,125,fit
38,82,fit
38,12,fit
38,100,fit
38,86,fit
38,138,fit
38,1,fit
38,91,fit
38,120,fit
38,107,fit
38,117,fit
38,85,fit
38,23,fit
38,166,fit
38,164,fit
38,127,fit
38,104,fit
38,156,fit
38,61,fit
38,158,fit
38,70,fit
38,43,fit
38,155,fit
38,108,fit
38,11,fit
38,0,fit
38,144,fit
38,147,fit
38,9,fit
38,8,fit
38,71,fit
38,47,fit
38,78,fit
38,163,fit
38,62,fit
38,52,fit
38,49,fit
38,20,inner_val
38,133,inner_val
38,77,inner_val
38,141,inner_val
38,97,inner_val
38,149,inner_val
38,87,inner_val
38,106,inner_val
38,159,inner_val
38,131,inner_val
38,46,inner_val
38,161,inner_val
38,40,inner_val
38,112,inner_val
38,51,inner_val
38,114,inner_val
38,142,inner_val
38,105,inner_val
38,73,inner_val
38,113,inner_val
38,111,inner_val
38,28,inner_val
38,2,inner_val
38,81,inner_val
38,5,outer_val
38,10,outer_val
38,19,outer_val
38,27,outer_val
38,63,outer_val
38,66,outer_val
38,67,outer_val
38,72,outer_val
38,75,outer_val
38,92,outer_val
38,94,outer_val
38,96,outer_val
38,118,outer_val
38,122,outer_val
38,128,outer_val
38,136,outer_val
38,146,outer_val
39,47,fit
39,74,fit
39,69,fit
39,96,fit
39,111,fit
39,108,fit
39,78,fit
39,13,fit
39,145,fit
39,151,fit
39,41,fit
39,71,fit
39,61,fit
39,43,fit
39,34,fit
39,80,fit
39,79,fit
39,5,fit
39,16,fit
39,53,fit
39,0,fit
39,133,fit
39,137,fit
39,173,fit
39,138,fit
39,65,fit
39,169,fit
39,17,fit
39,101,fit
39,119,fit
39,116,fit
39,171,fit
39,63,fit
39,158,fit
39,77,fit
39,87,fit
39,129,fit
39,168,fit
39,82,fit
39,27,fit
39,59,fit
39,57,fit
39,126,fit
39,8,fit
39,109,fit
39,93,fit
39,46,fit
39,66,fit
39,165,fit
39,170,fit
39,52,fit
39,152,fit
39,128,fit
39,44,fit
39,28,fit
39,20,fit
39,3,fit
39,140,fit
39,115,fit
39,155,fit
39,122,fit
39,160,fit
39,99,fit
39,21,fit
39,154,fit
39,161,fit
39,164,fit
39,112,fit
39,175,fit
39,39,fit
39,40,fit
39,81,fit
39,72,fit
39,94,fit
39,36,fit
39,121,fit
39,159,fit
39,38,fit
39,130,fit
39,42,fit
39,176,fit
39,167,fit
39,58,fit
39,15,fit
39,64,fit
39,1,fit
39,86,fit
39,114,fit
39,30,fit
39,102,fit
39,11,fit
39,90,fit
39,67,fit
39,92,fit
39,104,fit
39,51,fit
39,131,fit
39,54,fit
39,45,fit
39,103,fit
39,29,fit
39,83,fit
39,162,fit
39,166,fit
39,156,fit
39,25,fit
39,136,fit
39,98,fit
39,76,fit
39,123,fit
39,10,fit
39,70,fit
39,147,fit
39,142,fit
39,153,fit
39,125,fit
39,60,fit
39,134,fit
39,107,fit
39,9,fit
39,35,fit
39,110,fit
39,6,fit
39,2,fit
39,144,fit
39,174,fit
39,32,fit
39,149,fit
39,141,fit
39,150,fit
39,100,fit
39,146,fit
39,62,fit
39,118,fit
39,124,fit
39,55,fit
39,172,inner_val
39,75,inner_val
39,18,inner_val
39,91,inner_val
39,85,inner_val
39,22,inner_val
39,4,inner_val
39,50,inner_val
39,7,inner_val
39,26,inner_val
39,106,inner_val
39,95,inner_val
39,117,inner_val
39,120,inner_val
39,143,inner_val
39,19,inner_val
39,73,inner_val
39,105,inner_val
39,88,inner_val
39,97,inner_val
39,33,inner_val
39,37,inner_val
39,127,inner_val
39,132,inner_val
39,12,outer_val
39,14,outer_val
39,23,outer_val
39,24,outer_val
39,31,outer_val
39,48,outer_val
39,49,outer_val
39,56,outer_val
39,68,outer_val
39,84,outer_val
39,89,outer_val
39,113,outer_val
39,135,outer_val
39,139,outer_val
39,148,outer_val
39,157,outer_val
39,163,outer_val
40,4,fit
40,162,fit
40,13,fit
40,90,fit
40,76,fit
40,150,fit
40,24,fit
40,173,fit
40,38,fit
40,11,fit
40,97,fit
40,120,fit
40,59,fit
40,55,fit
40,129,fit
40,155,fit
40,98,fit
40,125,fit
40,5,fit
40,18,fit
40,9,fit
40,103,fit
40,94,fit
40,84,fit
40,146,fit
40,66,fit
40,141,fit
40,134,fit
40,30,fit
40,67,fit
40,176,fit
40,166,fit
40,143,fit
40,87,fit
40,41,fit
40,20,fit
40,10,fit
40,113,fit
40,61,fit
40,26,fit
40,122,fit
40,71,fit
40,72,fit
40,64,fit
40,101,fit
40,145,fit
40,40,fit
40,14,fit
40,91,fit
40,34,fit
40,57,fit
40,153,fit
40,157,fit
40,112,fit
40,130,fit
40,74,fit
40,49,fit
40,116,fit
40,15,fit
40,16,fit
40,132,fit
40,121,fit
40,107,fit
40,73,fit
40,17,fit
40,47,fit
40,31,fit
40,68,fit
40,92,fit
40,149,fit
40,23,fit
40,25,fit
40,46,fit
40,88,fit
40,160,fit
40,174,fit
40,175,fit
40,77,fit
40,0,fit
40,45,fit
40,118,fit
40,167,fit
40,138,fit
40,114,fit
40,29,fit
40,165,fit
40,171,fit
40,35,fit
40,48,fit
40,147,fit
40,28,fit
40,144,fit
40,117,fit
40,109,fit
40,12,fit
40,170,fit
40,131,fit
40,151,fit
40,27,fit
40,33,fit
40,86,fit
40,53,fit
40,124,fit
40,51,fit
40,85,fit
40,37,fit
40,99,fit
40,106,fit
40,135,fit
40,7,fit
40,42,fit
40,105,fit
40,126,fit
40,52,fit
40,115,fit
40,128,fit
40,63,fit
40,83,fit
40,75,fit
40,56,fit
40,50,fit
40,148,fit
40,70,fit
40,89,fit
40,104,fit
40,69,fit
40,54,fit
40,110,fit
40,81,fit
40,137,fit
40,1,fit
40,108,fit
40,3,fit
40,65,fit
40,95,fit
40,161,fit
40,93,inner_val
40,62,inner_val
40,19,inner_val
40,142,inner_val
40,168,inner_val
40,140,inner_val
40,58,inner_val
40,6,inner_val
40,8,inner_val
40,159,inner_val
40,96,inner_val
40,154,inner_val
40,80,inner_val
40,119,inner_val
40,136,inner_val
40,139,inner_val
40,22,inner_val
40,82,inner_val
40,43,inner_val
40,163,inner_val
40,172,inner_val
40,102,inner_val
40,156,inner_val
40,111,inner_val
40,2,outer_val
40,21,outer_val
40,32,outer_val
40,36,outer_val
40,39,outer_val
40,44,outer_val
40,60,outer_val
40,78,outer_val
40,79,outer_val
40,100,outer_val
40,123,outer_val
40,127,outer_val
40,133,outer_val
40,152,outer_val
40,158,outer_val
40,164,outer_val
40,169,outer_val
41,84,fit
41,6,fit
41,24,fit
41,118,fit
41,137,fit
41,132,fit
41,65,fit
41,112,fit
41,62,fit
41,33,fit
41,119,fit
41,133,fit
41,66,fit
41,80,fit
41,136,fit
41,97,fit
41,18,fit
41,58,fit
41,142,fit
41,28,fit
41,60,fit
41,101,fit
41,171,fit
41,102,fit
41,72,fit
41,100,fit
41,2,fit
41,131,fit
41,34,fit
41,150,fit
41,104,fit
41,20,fit
41,0,fit
41,117,fit
41,56,fit
41,7,fit
41,35,fit
41,87,fit
41,135,fit
41,27,fit
41,123,fit
41,64,fit
41,3,fit
41,68,fit
41,12,fit
41,152,fit
41,107,fit
41,138,fit
41,43,fit
41,103,fit
41,106,fit
41,162,fit
41,37,fit
41,167,fit
41,110,fit
41,161,fit
41,130,fit
41,42,fit
41,74,fit
41,15,fit
41,94,fit
41,89,fit
41,47,fit
41,114,fit
41,176,fit
41,21,fit
41,151,fit
41,30,fit
41,26,fit
41,81,fit
41,1,fit
41,88,fit
41,54,fit
41,44,fit
41,174,fit
41,51,fit
41,46,fit
41,38,fit
41,99,fit
41,71,fit
41,52,fit
41,13,fit
41,139,fit
41,70,fit
41,108,fit
41,93,fit
41,148,fit
41,170,fit
41,159,fit
41,32,fit
41,143,fit
41,25,fit
41,22,fit
41,154,fit
41,145,fit
41,75,fit
41,63,fit
41,109,fit
41,85,fit
41,128,fit
41,90,fit
41,134,fit
41,76,fit
41,23,fit
41,163,fit
41,17,fit
41,95,fit
41,160,fit
41,77,fit
41,113,fit
41,165,fit
41,121,fit
41,48,fit
41,73,fit
41,124,fit
41,36,fit
41,96,fit
41,156,fit
41,69,fit
41,120,fit
41,91,fit
41,10,fit
41,105,fit
41,166,fit
41,127,fit
41,144,fit
41,11,fit
41,169,fit
41,86,fit
41,164,fit
41,39,fit
41,16,fit
41,9,fit
41,5,fit
41,61,fit
41,173,inner_val
41,168,inner_val
41,29,inner_val
41,122,inner_val
41,55,inner_val
41,158,inner_val
41,141,inner_val
41,67,inner_val
41,92,inner_val
41,31,inner_val
41,129,inner_val
41,49,inner_val
41,172,inner_val
41,175,inner_val
41,57,inner_val
41,4,inner_val
41,45,inner_val
41,19,inner_val
41,78,inner_val
41,98,inner_val
41,53,inner_val
41,140,inner_val
41,59,inner_val
41,79,inner_val
41,8,outer_val
41,14,outer_val
41,40,outer_val
41,41,outer_val
41,50,outer_val
41,82,outer_val
41,83,outer_val
41,111,outer_val
41,115,outer_val
41,116,outer_val
41,125,outer_val
41,126,outer_val
41,146,outer_val
41,147,outer_val
41,149,outer_val
41,153,outer_val
41,155,outer_val
41,157,outer_val
42,37,fit
42,64,fit
42,165,fit
42,111,fit
42,150,fit
42,50,fit
42,151,fit
42,100,fit
42,139,fit
42,15,fit
42,109,fit
42,81,fit
42,30,fit
42,143,fit
42,142,fit
42,38,fit
42,160,fit
42,173,fit
42,171,fit
42,60,fit
42,31,fit
42,2,fit
42,27,fit
42,58,fit
42,104,fit
42,148,fit
42,136,fit
42,57,fit
42,91,fit
42,121,fit
42,80,fit
42,138,fit
42,144,fit
42,94,fit
42,77,fit
42,153,fit
42,140,fit
42,56,fit
42,152,fit
42,117,fit
42,73,fit
42,176,fit
42,10,fit
42,11,fit
42,83,fit
42,12,fit
42,19,fit
42,82,fit
42,14,fit
42,126,fit
42,141,fit
42,116,fit
42,24,fit
42,101,fit
42,39,fit
42,70,fit
42,26,fit
42,158,fit
42,169,fit
42,95,fit
42,135,fit
42,175,fit
42,51,fit
42,25,fit
42,97,fit
42,114,fit
42,23,fit
42,119,fit
42,66,fit
42,112,fit
42,147,fit
42,9,fit
42,43,fit
42,59,fit
42,18,fit
42,133,fit
42,155,fit
42,115,fit
42,170,fit
42,146,fit
42,75,fit
42,102,fit
42,154,fit
42,123,fit
42,65,fit
42,0,fit
42,106,fit
42,132,fit
42,42,fit
42,168,fit
42,54,fit
42,96,fit
42,46,fit
42,145,fit
42,156,fit
42,90,fit
42,128,fit
42,92,fit
42,125,fit
42,36,fit
42,88,fit
42,108,fit
42,122,fit
42,34,fit
42,87,fit
42,86,fit
42,22,fit
42,167,fit
42,61,fit
42,76,fit
42,74,fit
42,47,fit
42,161,fit
42,162,fit
42,32,fit
42,5,fit
42,110,fit
42,164,fit
42,134,fit
42,55,fit
42,41,fit
42,107,fit
42,131,fit
42,166,fit
42,157,fit
42,13,fit
42,124,fit
42,67,fit
42,127,fit
42,4,fit
42,53,fit
42,68,fit
42,40,fit
42,85,fit
42,69,fit
42,52,inner_val
42,7,inner_val
42,113,inner_val
42,130,inner_val
42,44,inner_val
42,71,inner_val
42,118,inner_val
42,6,inner_val
42,21,inner_val
42,163,inner_val
42,8,inner_val
42,149,inner_val
42,78,inner_val
42,120,inner_val
42,63,inner_val
42,79,inner_val
42,29,inner_val
42,99,inner_val
42,98,inner_val
42,48,inner_val
42,35,inner_val
42,17,inner_val
42,16,inner_val
42,1,inner_val
42,3,outer_val
42,20,outer_val
42,28,outer_val
42,33,outer_val
42,45,outer_val
42,49,outer_val
42,62,outer_val
42,72,outer_val
42,84,outer_val
42,89,outer_val
42,93,outer_val
42,103,outer_val
42,105,outer_val
42,129,outer_val
42,137,outer_val
42,159,outer_val
42,172,outer_val
42,174,outer_val
43,149,fit
43,59,fit
43,0,fit
43,89,fit
43,30,fit
43,70,fit
43,141,fit
43,35,fit
43,57,fit
43,86,fit
43,40,fit
43,8,fit
43,118,fit
43,7,fit
43,17,fit
43,31,fit
43,108,fit
43,83,fit
43,97,fit
43,165,fit
43,172,fit
43,93,fit
43,69,fit
43,131,fit
43,140,fit
43,4,fit
43,129,fit
43,32,fit
43,87,fit
43,139,fit
43,148,fit
43,5,fit
43,37,fit
43,67,fit
43,174,fit
43,164,fit
43,28,fit
43,39,fit
43,110,fit
43,157,fit
43,43,fit
43,24,fit
43,9,fit
43,50,fit
43,3,fit
43,95,fit
43,159,fit
43,98,fit
43,173,fit
43,121,fit
43,107,fit
43,91,fit
43,22,fit
43,135,fit
43,52,fit
43,152,fit
43,76,fit
43,126,fit
